id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_class_name,taxon_order_name,taxon_family_name,taxon_genus_name,taxon_species_name
61965415,2020-10-07 2:06:57 PM EDT,2020-10-07,2020-10-07 18:06:57 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-10-07 18:19:02 UTC,2020-10-07 18:19:42 UTC,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/61965415,https://inaturalist-open-data.s3.amazonaws.com/photos/99220372/medium.jpeg,,"",,0,0,false,2,"Prince Edward, CA-ON, CA",43.9841045,-77.0748776944,,,,,,,,false,gps,gps,Mossy Maze Polypore,Cerrena unicolor,Mossy Maze Polypore,Fungi,194476,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Cerrenaceae,Cerrena,Cerrena unicolor
61965650,2020-10-07 1:56:37 PM EDT,2020-10-07,2020-10-07 17:56:37 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-10-07 18:21:52 UTC,2020-10-07 18:24:04 UTC,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/61965650,https://inaturalist-open-data.s3.amazonaws.com/photos/99220855/medium.jpeg,,"",,0,0,false,2,"Prince Edward, ON, Canada",43.9841045,-77.0748776944,,,,,,,open,false,gps,gps,Meadow Mushroom,Agaricus campestris,Meadow Mushroom,Fungi,143563,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Agaricaceae,Agaricus,Agaricus campestris
61965843,2020-10-07 2:17:38 PM EDT,2020-10-07,2020-10-07 18:17:38 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-10-07 18:24:40 UTC,2020-10-30 16:00:05 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/61965843,https://inaturalist-open-data.s3.amazonaws.com/photos/99221272/medium.jpeg,,"",,1,0,false,2,"Prince Edward, ON, Canada",43.9844913889,-77.0748400556,,,,,,,,false,gps,gps,alfalfa,Medicago sativa,Alfalfa,Plantae,57057,Plantae,Tracheophyta,Magnoliopsida,Fabales,Fabaceae,Medicago,Medicago sativa
61965902,2020-10-07 2:11:51 PM EDT,2020-10-07,2020-10-07 18:11:51 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-10-07 18:25:21 UTC,2020-11-10 02:52:37 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/61965902,https://inaturalist-open-data.s3.amazonaws.com/photos/99221375/medium.jpeg,,"",,1,0,false,2,"Prince Edward, ON, Canada",43.9847478333,-77.0751185556,,,,,,,,false,gps,gps,false nettle,Boehmeria cylindrica,false nettle,Plantae,75832,Plantae,Tracheophyta,Magnoliopsida,Rosales,Urticaceae,Boehmeria,Boehmeria cylindrica
61966917,2020-10-07 2:03:12 PM EDT,2020-10-07,2020-10-07 18:03:12 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-10-07 18:36:24 UTC,2020-11-10 02:58:39 UTC,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/61966917,https://inaturalist-open-data.s3.amazonaws.com/photos/99223342/medium.jpeg,,"",,1,0,false,2,"Prince Edward, ON, Canada",43.9841045,-77.0748776944,,,,,,,,false,gps,gps,Large Crane Flies,Tipulidae,Large Crane Flies,Insecta,51225,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,,
61992045,2020-10-07 6:24:06 PM EDT,2020-10-07,2020-10-07 22:24:06 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-10-07 23:59:14 UTC,2020-10-08 00:08:26 UTC,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/61992045,https://inaturalist-open-data.s3.amazonaws.com/photos/99265026/medium.jpeg,,"",Not sure,0,0,false,2,"Prince Edward, ON K0K 1P0, Canada",43.8482850833,-77.1607640556,,,,,,,,false,gps,gps,Procumbent Pearlwort,Sagina procumbens,Procumbent Pearlwort,Plantae,55667,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Sagina,Sagina procumbens
61992535,2020-10-07 6:15:02 PM EDT,2020-10-07,2020-10-07 22:15:02 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-10-08 00:08:30 UTC,2020-10-08 20:03:03 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/61992535,https://inaturalist-open-data.s3.amazonaws.com/photos/99265964/medium.jpeg,,"",,1,0,false,2,"Prince Edward, ON K0K 1P0, Canada",43.8486074444,-77.1609071111,,,,,,,,false,gps,gps,white heath aster,Symphyotrichum ericoides,white heath aster,Plantae,126654,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Symphyotrichum,Symphyotrichum ericoides
62056784,2020-10-08 10:44:29 AM EDT,2020-10-08,2020-10-08 14:44:29 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-10-08 19:58:57 UTC,2020-10-09 15:07:01 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/62056784,https://inaturalist-open-data.s3.amazonaws.com/photos/99379863/medium.jpeg,,"",,1,0,false,2,"Prince Edward, ON, Canada",43.9087243973,-77.2621333972,2913,,,,2913,,,false,gps,gps,grape phylloxera,Daktulosphaira vitifoliae,grape phylloxera,Insecta,324587,Animalia,Arthropoda,Insecta,Hemiptera,Phylloxeridae,Daktulosphaira,Daktulosphaira vitifoliae
62057060,2020-10-08 9:52:32 AM EDT,2020-10-08,2020-10-08 13:52:32 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-10-08 20:02:10 UTC,2020-12-17 16:50:03 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/62057060,https://inaturalist-open-data.s3.amazonaws.com/photos/99380328/medium.jpeg,,"",,1,0,false,2,"Prince Edward, ON, Canada",43.9088432388,-77.2603162006,2864,,,,2864,,,false,gps,gps,moth mullein,Verbascum blattaria,moth mullein,Plantae,59028,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Scrophulariaceae,Verbascum,Verbascum blattaria
62057260,2020-10-08 9:28:58 AM EDT,2020-10-08,2020-10-08 13:28:58 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-10-08 20:04:59 UTC,2021-02-16 08:11:43 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/62057260,https://inaturalist-open-data.s3.amazonaws.com/photos/99380785/medium.jpeg,,"",,3,0,false,2,"Prince Edward, ON, Canada",43.9047278484,-77.2618990391,2332,,,,2332,,,false,gps,gps,star-flowered lily-of-the-valley,Maianthemum stellatum,star-flowered lily-of-the-valley,Plantae,53268,Plantae,Tracheophyta,Liliopsida,Asparagales,Asparagaceae,Maianthemum,Maianthemum stellatum
62341715,2020-10-11 4:49:06 PM EDT,2020-10-11,2020-10-11 20:49:06 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-10-11 20:52:34 UTC,2020-10-11 23:38:37 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/62341715,https://inaturalist-open-data.s3.amazonaws.com/photos/99871315/medium.jpeg,,"",,2,0,false,2,"Teefy Hall, Toronto, ON M5S 2C4, Canada",43.6655301,-79.3907253,600,,,,600,,open,false,,,Yellow-bellied Sapsucker,Sphyrapicus varius,Yellow-bellied Sapsucker,Aves,18463,Animalia,Chordata,Aves,Piciformes,Picidae,Sphyrapicus,Sphyrapicus varius
62521517,2020-10-13 7:27:53 PM EDT,2020-10-13,2020-10-13 23:27:53 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-10-13 23:29:36 UTC,2020-10-20 00:06:16 UTC,casual,CC-BY-NC-SA,https://www.inaturalist.org/observations/62521517,https://inaturalist-open-data.s3.amazonaws.com/photos/100186466/medium.jpeg,,"",,2,0,true,2,"Victoria College, Toronto, ON M5S 1K6, Canada",43.66672777,-79.39139077,9,,,,9,,,false,,,Oriental bittersweet,Celastrus orbiculatus,Oriental bittersweet,Plantae,64540,Plantae,Tracheophyta,Magnoliopsida,Celastrales,Celastraceae,Celastrus,Celastrus orbiculatus
63106077,2020-10-20 1:51:25 PM EDT,2020-10-20,2020-10-20 17:51:25 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-10-20 17:52:46 UTC,2020-10-20 18:19:02 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/63106077,https://inaturalist-open-data.s3.amazonaws.com/photos/101223931/medium.jpeg,,"",,1,0,false,2,"Toronto, ON M5S 0A4, Canada",43.66677745,-79.39043446,18,,,,18,,,false,,,American pokeweed,Phytolacca americana,American pokeweed,Plantae,48599,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Phytolaccaceae,Phytolacca,Phytolacca americana
63106578,2020-10-20 1:56:23 PM EDT,2020-10-20,2020-10-20 17:56:23 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-10-20 17:58:24 UTC,2020-10-21 21:00:14 UTC,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/63106578,https://inaturalist-open-data.s3.amazonaws.com/photos/101224666/medium.jpeg,,"",,0,0,false,2,"Burwash Hall, Toronto, ON M5S 1K6, Canada",43.66641176,-79.39064488,12,,,,12,,,false,,,Gelatinodiscaceae,Ascocoryne sarcoides,Purple Jellydisc,Fungi,49075,Fungi,Ascomycota,Leotiomycetes,Helotiales,Gelatinodiscaceae,Ascocoryne,Ascocoryne sarcoides
63106689,2020-10-20 1:58:31 PM EDT,2020-10-20,2020-10-20 17:58:31 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-10-20 18:00:26 UTC,2020-10-20 18:01:01 UTC,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/63106689,https://inaturalist-open-data.s3.amazonaws.com/photos/101224963/medium.jpeg,,"",,0,0,false,2,"Burwash Hall, Toronto, ON M5S 1K6, Canada",43.66637667,-79.39069868,30,,,,30,,,false,,,Coral Spot,Nectria cinnabarina,Coral Spot,Fungi,118012,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Nectriaceae,Nectria,Nectria cinnabarina
63204269,2020-10-21 7:21:37 PM EDT,2020-10-21,2020-10-21 23:21:37 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-10-21 23:23:18 UTC,2020-10-21 23:24:01 UTC,casual,CC-BY-NC-SA,https://www.inaturalist.org/observations/63204269,https://inaturalist-open-data.s3.amazonaws.com/photos/101398100/medium.jpeg,,"",,0,0,true,2,"Toronto, ON M4Y 1L8, Canada",43.66726681,-79.38203227,9,,,,9,,,false,,,sweet alyssum,Lobularia maritima,sweet alyssum,Plantae,56992,Plantae,Tracheophyta,Magnoliopsida,Brassicales,Brassicaceae,Lobularia,Lobularia maritima
63385257,2020-10-24 8:50:11 AM EDT,2020-10-24,2020-10-24 12:50:11 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-10-24 12:52:02 UTC,2020-11-10 15:42:33 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/63385257,https://inaturalist-open-data.s3.amazonaws.com/photos/101716129/medium.jpeg,,"",,1,0,false,2,"Toronto, ON M4G 2S9, Canada",43.71952734,-79.35732789,12,,,,12,,,false,,,Ослинник двулетний,Oenothera biennis,common evening-primrose,Plantae,62207,Plantae,Tracheophyta,Magnoliopsida,Myrtales,Onagraceae,Oenothera,Oenothera biennis
63387770,2020-10-24 9:31:31 AM EDT,2020-10-24,2020-10-24 13:31:31 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-10-24 13:33:45 UTC,2020-10-24 13:34:15 UTC,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/63387770,https://inaturalist-open-data.s3.amazonaws.com/photos/101719732/medium.jpeg,,"",Not sure,0,0,false,2,"Toronto, ON M4G 2S9, Canada",43.71842409,-79.35900665,14,,,,14,,,false,,,Common Fiber Vase,Thelephora terrestris,Common Fiber Vase,Fungi,118102,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,Thelephora,Thelephora terrestris
63781044,2020-10-29 3:50:51 PM EDT,2020-10-29,2020-10-29 19:50:51 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-10-29 19:54:11 UTC,2020-10-29 19:54:55 UTC,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/63781044,https://inaturalist-open-data.s3.amazonaws.com/photos/102422471/medium.jpeg,,"",What is the white fungi or mold?,0,0,false,2,"Toronto, ON M6G 1W6, Canada",43.67035094,-79.41926375,9,,,,9,,,false,,,Fungi Including Lichens,Fungi,Fungi Including Lichens,Fungi,47170,Fungi,,,,,,
64197989,2020-11-04 4:20:57 PM EST,2020-11-04,2020-11-04 21:20:57 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-11-04 21:24:35 UTC,2020-11-30 21:49:27 UTC,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/64197989,https://inaturalist-open-data.s3.amazonaws.com/photos/103170918/medium.jpeg,,"",,1,0,false,2,"Teefy Hall, Toronto, ON M5S 2C4, Canada",43.66549742,-79.39094979,9,,,,9,,,false,,,Calyptrate Flies,Calyptratae,Calyptrate Flies,Insecta,342767,Animalia,Arthropoda,Insecta,Diptera,,,
64261385,2020-11-05 4:37:59 PM EST,2020-11-05,2020-11-05 21:37:59 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-11-05 21:39:33 UTC,2020-11-05 22:38:31 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/64261385,https://inaturalist-open-data.s3.amazonaws.com/photos/103283755/medium.jpeg,,"",,1,0,false,2,"1033 Bay St. #4 On Bay St. just N of Wellesley @ Hakim, Toronto, ON M5S 3A5, Canada",43.6658702,-79.3875961,33,,,,33,,,false,,,common chickweed,Stellaria media,common chickweed,Plantae,53298,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,Stellaria,Stellaria media
64361811,2020-11-07 9:45:26 AM EST,2020-11-07,2020-11-07 14:45:26 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-11-07 14:46:46 UTC,2020-11-12 03:59:50 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/64361811,https://inaturalist-open-data.s3.amazonaws.com/photos/103461660/medium.jpeg,,"",,2,0,false,2,"Woodbine Beach Loop, Toronto, ON M4L 3W6, Canada",43.6632192,-79.3090092,70,,,,70,,,false,,,Black Tar Spot,Rhytisma acerinum,Black Tar Spot,Fungi,130935,Fungi,Ascomycota,Leotiomycetes,Rhytismatales,Rhytismataceae,Rhytisma,Rhytisma acerinum
64365393,2020-11-07 10:25:59 AM EST,2020-11-07,2020-11-07 15:25:59 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-11-07 15:45:16 UTC,2021-02-04 07:06:16 UTC,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/64365393,https://inaturalist-open-data.s3.amazonaws.com/photos/103467936/medium.jpeg,,"",Egg sac maybe?,2,0,false,2,"Toronto, ON M5A 0G2, Canada",43.6528751,-79.35694,1100,,,,1100,,,false,,,Arthropods,Arthropoda,Arthropods,Animalia,47120,Animalia,Arthropoda,,,,,
66011022,2020-12-02 2:00:43 PM EST,2020-12-02,2020-12-02 19:00:43 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-12-02 19:03:25 UTC,2020-12-02 19:13:24 UTC,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/66011022,https://inaturalist-open-data.s3.amazonaws.com/photos/106325057/medium.jpeg,,"",Are these maggots? Seen on decaying pigeon,0,0,false,2,"Toronto, ON M5S 3C2, Canada",43.66519612,-79.38955946,20,,,,20,,,false,,,Flies,Diptera,Flies,Insecta,47822,Animalia,Arthropoda,Insecta,Diptera,,,
66098491,2020-12-04 1:28:18 PM EST,2020-12-04,2020-12-04 18:28:18 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-12-04 18:30:25 UTC,2020-12-18 19:29:56 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/66098491,https://inaturalist-open-data.s3.amazonaws.com/photos/106482005/medium.jpeg,,"",,2,0,false,2,"Students Union, Toronto, ON M5S 3J9, Canada",43.66308028,-79.39391596,19,,,,19,,,false,,,Powdery Sunburst Lichen,Xanthomendoza ulophyllodes,Powdery Sunburst Lichen,Fungi,372229,Fungi,Ascomycota,Lecanoromycetes,Teloschistales,Teloschistaceae,Xanthomendoza,Xanthomendoza ulophyllodes
67049009,2020-12-25 11:58:27 AM EST,2020-12-25,2020-12-25 16:58:27 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2020-12-25 17:00:40 UTC,2020-12-27 22:13:20 UTC,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/67049009,https://inaturalist-open-data.s3.amazonaws.com/photos/108232084/medium.jpeg,,"",,2,0,false,2,"Toronto, ON M4W 1V4, Canada",43.6800665,-79.3720322,116,,,,116,,,false,,,dicots,Magnoliopsida,dicots,Plantae,47124,Plantae,Tracheophyta,Magnoliopsida,,,,
68708660,2021-01-27 9:41:20 PM EST,2021-01-27,2021-01-28 02:41:20 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2021-01-28 02:44:58 UTC,2021-04-28 18:35:58 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/68708660,https://inaturalist-open-data.s3.amazonaws.com/photos/111324942/medium.jpeg,,"",,2,0,false,2,"Toronto, ON M4Y 1W5, Canada",43.6652815,-79.3855846,16,,,,16,,,false,,,Doradilla,Diabrotica undecimpunctata,Spotted Cucumber Beetle,Insecta,55487,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Diabrotica,Diabrotica undecimpunctata
69064876,2021-02-04 3:41:38 PM EST,2021-02-04,2021-02-04 20:41:38 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2021-02-04 20:44:17 UTC,2021-02-04 20:44:43 UTC,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/69064876,https://inaturalist-open-data.s3.amazonaws.com/photos/111983418/medium.jpeg,,"",Gorgeous lichen growing between meandering ridges of bark,0,0,false,2,"Toronto, ON M5R 1T9, Canada",43.6773856,-79.3939223,19,,,,19,,,false,,,Candleflame Lichen,Candelaria concolor,Candleflame Lichen,Fungi,69430,Fungi,Ascomycota,Lecanoromycetes,Candelariales,Candelariaceae,Candelaria,Candelaria concolor
71445344,2021/03/17 4:31 PM EDT,2021-03-17,2021-03-17 20:31:00 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2021-03-17 21:09:21 UTC,2021-11-10 14:50:25 UTC,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/71445344,https://inaturalist-open-data.s3.amazonaws.com/photos/116321976/medium.jpg,,"",Very exposed nest seen on small raised garden area outside condo building.,1,0,false,,"Bay Cloverhill, Toronto, ON, Canada",43.6658527778,-79.3865442778,,,,,,,,false,,,Pigeons and Doves,Columbidae,Pigeons and Doves,Aves,2715,Animalia,Chordata,Aves,Columbiformes,Columbidae,,
73515563,2021-04-10 1:59:02 PM EDT,2021-04-10,2021-04-10 17:59:02 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2021-04-10 18:00:24 UTC,2021-04-28 18:35:13 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/73515563,https://inaturalist-open-data.s3.amazonaws.com/photos/120028849/medium.jpeg,,"",,1,0,false,2,"Toronto, ON M4K, Canada",43.67113367,-79.3566557,8,,,,8,,,false,,,Gypsy Moth,Lymantria dispar,LD Moth,Insecta,47802,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Lymantria,Lymantria dispar
73882757,2021-04-13 5:29:21 PM EDT,2021-04-13,2021-04-13 21:29:21 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2021-04-13 21:38:31 UTC,2021-04-13 21:48:12 UTC,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/73882757,https://inaturalist-open-data.s3.amazonaws.com/photos/120684538/medium.jpeg,,"",Not sure,0,0,false,2,"Toronto, ON M5S 1K6, Canada",43.66627478,-79.39294476,8,,,,8,,open,false,,,common hazel,Corylus avellana,common hazel,Plantae,54491,Plantae,Tracheophyta,Magnoliopsida,Fagales,Betulaceae,Corylus,Corylus avellana
73986901,2021-04-14 6:12:12 PM EDT,2021-04-14,2021-04-14 22:12:12 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2021-04-14 22:12:57 UTC,2021-04-18 22:52:22 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/73986901,https://inaturalist-open-data.s3.amazonaws.com/photos/120867481/medium.jpeg,,"",,1,0,false,2,"Summerhill, Toronto, ON, Canada",43.67680595,-79.39262437,18,,,,18,,,false,,,Border Forsythia,Forsythia × intermedia,Border Forsythia,Plantae,411276,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Oleaceae,Forsythia,
74457330,2021-04-18 7:50:23 PM EDT,2021-04-18,2021-04-18 23:50:23 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2021-04-18 23:51:33 UTC,2021-06-23 01:39:32 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/74457330,https://inaturalist-open-data.s3.amazonaws.com/photos/121689073/medium.jpeg,,"",,2,0,false,2,"Brennan Hall, Toronto, ON M5S 1J4, Canada",43.66634628,-79.39009563,12,,,,12,,,false,,,lesser periwinkle,Vinca minor,lesser periwinkle,Plantae,55844,Plantae,Tracheophyta,Magnoliopsida,Gentianales,Apocynaceae,Vinca,Vinca minor
74458140,2021-04-18 7:56:09 PM EDT,2021-04-18,2021-04-18 23:56:09 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2021-04-18 23:56:41 UTC,2021-04-18 23:56:56 UTC,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/74458140,https://inaturalist-open-data.s3.amazonaws.com/photos/121690427/medium.jpeg,,"",,0,0,false,2,"Toronto, ON M5S 0A4, Canada",43.66680881,-79.39074174,18,,,,18,,,false,,,Common Earthworm,Lumbricus terrestris,Common Earthworm,Animalia,81545,Animalia,Annelida,Clitellata,Haplotaxida,Lumbricidae,Lumbricus,Lumbricus terrestris
74460003,2021-04-18 8:07:52 PM EDT,2021-04-18,2021-04-19 00:07:52 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2021-04-19 00:10:23 UTC,2021-04-19 00:10:41 UTC,casual,CC-BY-NC-SA,https://www.inaturalist.org/observations/74460003,https://inaturalist-open-data.s3.amazonaws.com/photos/121693443/medium.jpeg,,"",,0,0,true,2,"Toronto, ON M5S 1K6, Canada",43.66700932,-79.39249191,12,,,,12,,,false,,,Norway maple,Acer platanoides,Norway maple,Plantae,54763,Plantae,Tracheophyta,Magnoliopsida,Sapindales,Sapindaceae,Acer,Acer platanoides
74771528,2021-04-21 5:06:16 PM EDT,2021-04-21,2021-04-21 21:06:16 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2021-04-21 21:06:59 UTC,2021-04-21 21:09:28 UTC,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/74771528,https://inaturalist-open-data.s3.amazonaws.com/photos/122247888/medium.jpeg,,"",,0,0,false,2,"Toronto, ON M5S 1S4, Canada",43.6688032,-79.3920524,110,,,,110,,,false,,,woodsorrels,Oxalis,woodsorrels,Plantae,47758,Plantae,Tracheophyta,Magnoliopsida,Oxalidales,Oxalidaceae,Oxalis,
74772026,2021-04-21 5:09:38 PM EDT,2021-04-21,2021-04-21 21:09:38 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2021-04-21 21:11:09 UTC,2021-04-21 23:52:47 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/74772026,https://inaturalist-open-data.s3.amazonaws.com/photos/122248372/medium.jpeg,,"",,1,0,false,2,"Toronto, ON M5S 1S4, Canada",43.6688751,-79.3925135,42,,,,42,,,false,,,Perennial Sow Thistle,Sonchus arvensis,Perennial Sow Thistle,Plantae,79156,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Sonchus,Sonchus arvensis
74772128,2021-04-21 5:11:11 PM EDT,2021-04-21,2021-04-21 21:11:11 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2021-04-21 21:12:32 UTC,2021-04-21 23:52:32 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/74772128,https://inaturalist-open-data.s3.amazonaws.com/photos/122248438/medium.jpeg,,"",,1,0,false,2,"Toronto, CA-ON, CA",43.66707702,-79.39122959,9,,,,9,,,false,,,horseweed,Erigeron canadensis,horseweed,Plantae,76907,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Erigeron,Erigeron canadensis
74772277,2021-04-21 5:12:11 PM EDT,2021-04-21,2021-04-21 21:12:11 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2021-04-21 21:13:38 UTC,2021-04-21 23:52:15 UTC,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/74772277,https://inaturalist-open-data.s3.amazonaws.com/photos/122248579/medium.jpeg,,"",,1,0,false,2,"Burwash Hall, Toronto, ON M5S 1K6, Canada",43.6669073,-79.3911807,60,,,,60,,,false,,,sow thistles,Sonchus,sow thistles,Plantae,53270,Plantae,Tracheophyta,Magnoliopsida,Asterales,Asteraceae,Sonchus,
75230272,2021-04-25 4:58:15 PM EDT,2021-04-25,2021-04-25 20:58:15 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2021-04-25 20:59:07 UTC,2021-04-25 20:59:31 UTC,casual,CC-BY-NC-SA,https://www.inaturalist.org/observations/75230272,https://inaturalist-open-data.s3.amazonaws.com/photos/123045695/medium.jpeg,,"",,0,0,true,2,"J. Robert S. Prichard Alumni House, Toronto, ON M5S 3J3, Canada",43.66207518,-79.3968232,20,,,,20,,,false,,,wild geranium,Geranium maculatum,wild geranium,Plantae,47699,Plantae,Tracheophyta,Magnoliopsida,Geraniales,Geraniaceae,Geranium,Geranium maculatum
75233886,2021-04-25 5:22:21 PM EDT,2021-04-25,2021-04-25 21:22:21 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2021-04-25 21:23:06 UTC,2021-04-25 21:23:36 UTC,casual,CC-BY-NC-SA,https://www.inaturalist.org/observations/75233886,https://inaturalist-open-data.s3.amazonaws.com/photos/123052393/medium.jpeg,,"",,0,0,true,2,"Toronto, ON M5S 2H4, Canada",43.66188052,-79.402631,6,,,,6,,,false,,,red deadnettle,Lamium purpureum,red deadnettle,Plantae,55851,Plantae,Tracheophyta,Magnoliopsida,Lamiales,Lamiaceae,Lamium,Lamium purpureum
75849065,2021-04-30 11:58:28,2021-04-30,2021-04-30 15:58:28 UTC,Eastern Time (US & Canada),253334,sophiebreitbart,2021-04-30 16:00:07 UTC,2021-04-30 16:10:18 UTC,research,CC-BY-NC-SA,https://www.inaturalist.org/observations/75849065,https://inaturalist-open-data.s3.amazonaws.com/photos/124111691/medium.jpeg,,"",,1,0,false,2,"Lislehurst, Mississauga, ON L5L 3H5, Canada",43.55474827,-79.66764032,8,,,,8,,,false,,,lesser celandine,Ficaria verna,lesser celandine,Plantae,204321,Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Ranunculaceae,Ficaria,Ficaria verna
